Claim_ID,Customer_Age,Claim_Amount,Claim_History,Policy_Type,Incident_Severity,Claim_Frequency,Fraud_Label,Claim_Description,Gender,Marital Status,Occupation,Income Level,Education Level,Location,Behavioral Data,Purchase History,Policy Start Date,Policy Renewal Date,Interactions with Customer Service,Insurance Products Owned,Coverage Amount,Premium Amount,Deductible,Policy Type,Customer Preferences,Preferred Communication Channel,Driving Record,Life Events
C101162,22.0,9210.0,4.0,2,1,1.0,0.0,Usually likely unit what education. Offer good once these. Admit building movement identify. Computer performance improve it. Accident report and documentation verified.,1,1,5,34542,3,49961,3,4/9/2022,8/24/2018,3/1/2024,0,4,524773,2334,984,0,4,2,3,3
C101163,66.0,11922.0,0.0,2,0,3.0,1.0,"Area month a much wife card spend. Decade truth wide air country together attention.
Around international Congress degree new art. Accident looks suspicious and documents seem tampered.",0,1,8,26697,1,74818,0,11/22/2021,11/27/2019,3/5/2023,4,4,63122,2087,738,0,4,2,1,0
C101164,42.0,37289.0,2.0,0,0,7.0,0.0,Republican professor glass. For later all adult government. Myself company themselves Mrs about trial. Accident report and documentation verified.,1,3,4,80598,4,89636,1,9/11/2023,12/3/2021,1/7/2023,0,2,654104,1261,1749,3,3,3,2,0
C101165,65.0,34340.0,1.0,1,0,5.0,0.0,Yourself move for blood. Seek check meeting nature. Accident report and documentation verified.,0,4,3,80408,0,37919,0,12/25/2023,7/5/2020,6/6/2024,1,4,760989,2696,154,0,2,4,1,0
C101166,62.0,40850.0,2.0,1,1,7.0,1.0,Cold land type TV blood clearly boy. Image animal different here. Again teacher remember these partner herself. Accident looks suspicious and documents seem tampered.,0,4,1,60448,1,47238,2,9/12/2022,9/11/2021,8/8/2023,0,4,425668,1058,912,0,2,0,2,3
C101167,66.0,39163.0,4.0,2,0,9.0,1.0,"Only author experience firm.
Really support fall himself admit. Add evening ten military. Accident looks suspicious and documents seem tampered.",0,2,2,119321,3,83638,3,7/8/2020,9/8/2021,1/24/2024,1,3,79574,763,1140,0,3,1,2,1
C101168,79.0,49175.0,0.0,1,1,6.0,0.0,"Common her attention theory yeah. Voice certain around campaign knowledge tend deep position.
General spring different every quite everyone marriage. Accident report and documentation verified.",1,4,6,34689,0,67440,0,4/17/2023,12/1/2021,9/22/2024,0,4,821488,987,1772,2,0,3,2,0
C101169,64.0,19642.0,2.0,2,0,2.0,0.0,"Describe teach agency unit sea door right. Next sometimes where stand strong.
Method their ground authority less plan generation. Accident report and documentation verified.",1,0,2,94240,4,61188,2,11/12/2022,1/12/2020,4/14/2024,2,1,877000,4931,807,2,3,4,1,0
C101170,37.0,12094.0,4.0,2,1,1.0,0.0,Matter boy couple better. Walk leg me class. Computer challenge mean their take bit health. Accident report and documentation verified.,0,3,3,39678,0,52067,2,4/6/2022,2/28/2021,3/9/2024,1,3,944887,3391,157,3,0,0,3,2
C101171,77.0,23423.0,1.0,1,2,1.0,0.0,"Toward reality government pattern.
Quickly prevent nothing both lay school. Message resource minute down movie language. Song meet notice case check. Accident report and documentation verified.",1,2,2,47847,3,56566,2,11/20/2019,3/1/2021,7/8/2024,1,0,637277,571,208,1,0,2,0,0
C101172,57.0,34418.0,3.0,1,0,9.0,1.0,Sit current way ok art wish. Only arm fire various situation interest themselves family. Card suffer finish notice go. Accident looks suspicious and documents seem tampered.,1,0,8,80084,3,72948,1,2/27/2018,2/18/2018,7/5/2024,0,1,791523,2722,1817,0,1,0,1,3
C101173,54.0,6741.0,1.0,1,1,6.0,0.0,Clear stay trade or can compare. Third exactly can cost fall onto full. Accident report and documentation verified.,0,0,1,123077,2,17160,4,11/26/2021,2/2/2018,6/14/2023,3,1,223063,2639,1592,0,1,0,1,4
C101174,70.0,47049.0,0.0,0,2,6.0,0.0,"Sense article close best really. College against rock woman each wrong test personal.
Start again carry since work model. Building ever hear glass. Accident report and documentation verified.",1,4,0,97456,4,36725,4,3/9/2019,9/9/2022,11/26/2024,4,2,738394,3955,1168,3,1,2,2,4
C101175,34.0,7838.0,1.0,2,2,4.0,0.0,Than similar service cultural. Opportunity indicate condition strategy. Often consider but challenge another. Accident report and documentation verified.,0,1,0,36953,2,51712,0,9/3/2023,9/13/2019,6/11/2024,3,2,971258,3568,209,2,0,4,1,0
C101176,44.0,4262.0,1.0,1,0,2.0,0.0,Student drive voice late young. Others risk management guy organization president top. Accident report and documentation verified.,1,4,4,113822,1,28300,2,5/28/2020,5/24/2023,11/2/2023,0,2,195187,4335,1871,2,1,1,1,3
C101177,74.0,5996.0,1.0,0,1,3.0,0.0,Return religious clearly suggest strategy direction seven. During prove in development eight national blood. Area whether poor century exist however. Accident report and documentation verified.,0,3,3,31727,3,83671,1,4/24/2020,1/14/2023,3/21/2024,0,0,139851,4851,1959,0,2,2,3,0
C101178,56.0,45594.0,1.0,1,0,3.0,1.0,Job event part safe dinner weight tax down. Money fire few each star catch scene stuff. Accident looks suspicious and documents seem tampered.,1,0,0,91488,2,71597,3,7/27/2021,9/20/2021,12/4/2024,2,0,748250,2192,755,0,2,0,3,0
C101179,47.0,23164.0,0.0,2,2,8.0,0.0,Apply sometimes security happy doctor store. Wear maybe investment public thank join effort. Six wish job teacher. Accident report and documentation verified.,0,4,3,115837,1,18718,0,2/11/2020,10/19/2021,6/4/2023,4,0,539547,3954,1888,1,1,4,3,0
C101180,29.0,36595.0,4.0,0,0,6.0,1.0,Quickly everyone artist. Spend form all seven glass purpose technology either. Accident looks suspicious and documents seem tampered.,1,4,8,94471,4,35912,2,12/2/2020,11/20/2019,9/25/2024,0,1,403027,3733,519,2,1,4,0,3
C101181,58.0,31257.0,2.0,2,1,7.0,0.0,"Grow reality many current. Professor direction treatment behavior before. People now imagine key.
With personal world theory. Accident report and documentation verified.",1,4,0,52886,1,79228,0,1/1/2023,12/3/2021,2/26/2023,0,4,230800,2238,1795,1,1,3,2,0
C101182,76.0,15211.0,3.0,1,2,9.0,0.0,Management employee dinner go reality ever. Series enough Congress vote air fight by. Maybe check she price. Accident report and documentation verified.,0,0,1,66954,2,83866,0,10/8/2023,3/5/2019,8/14/2023,1,2,748220,3355,629,1,3,1,2,1
C101183,36.0,31453.0,2.0,1,0,1.0,0.0,Family school season owner will role world. Accident report and documentation verified.,1,3,6,54989,0,87184,4,6/2/2023,11/22/2021,6/14/2023,0,4,897304,4022,696,0,0,1,0,4
C101184,58.0,6232.0,2.0,1,0,2.0,0.0,Economic authority prove after body candidate office. Interesting different when hope gun sit. East discussion know measure. Accident report and documentation verified.,1,4,0,105067,4,13182,3,3/5/2022,1/5/2020,5/20/2024,3,1,476270,1175,1143,0,2,4,2,4
C101185,41.0,3217.0,3.0,0,0,9.0,0.0,Amount my economy level instead contain describe. A whom other sort admit question. Accident report and documentation verified.,0,0,4,118549,2,41780,4,6/22/2023,6/5/2020,1/23/2023,4,0,189083,3104,192,2,0,1,0,0
C101186,45.0,25229.0,0.0,0,0,5.0,0.0,Five tough too skill. Claim crime ability. My sister go real per interest single public. Accident report and documentation verified.,0,3,7,26603,3,89350,0,6/27/2021,6/7/2019,7/22/2023,2,2,166947,4104,248,2,1,4,3,0
C101187,63.0,15232.0,3.0,0,0,4.0,0.0,First place attention create music other question. Yet summer company most catch arm safe. Dinner hot store career indicate set. Accident report and documentation verified.,1,0,7,50139,3,85889,4,6/23/2021,12/6/2018,6/28/2024,3,0,957218,3088,1050,0,0,2,2,2
C101188,44.0,26613.0,0.0,0,2,1.0,0.0,Mission attention manager far analysis speak charge. Huge child item onto present. Accident report and documentation verified.,1,0,0,147866,2,93726,0,7/3/2022,2/19/2019,1/18/2024,2,0,591466,4360,498,2,2,3,1,2
C101189,36.0,15026.0,2.0,1,2,9.0,0.0,"Administration ever goal again.
Education rate sometimes country. Accident report and documentation verified.",0,0,5,127700,3,38858,2,11/15/2018,2/20/2019,4/9/2023,0,2,461964,3796,446,2,4,3,2,1
C101190,32.0,29554.0,0.0,1,1,9.0,0.0,Law involve admit. Build theory treatment yes. Some market future. Manage one rich executive. Accident report and documentation verified.,1,4,8,35905,0,94579,1,1/13/2020,8/13/2022,5/20/2024,3,0,160327,4827,1355,3,2,0,0,3
C101191,39.0,31908.0,4.0,1,0,4.0,0.0,Lose step idea camera cup speech that. Pick unit as four trial white anyone. Accident report and documentation verified.,1,4,0,143041,3,45803,4,4/3/2023,6/1/2018,4/16/2024,1,2,563842,1841,1850,0,1,1,1,4
C101192,44.0,20610.0,3.0,0,1,9.0,0.0,Assume sing benefit executive contain. News body sure also floor. Land cut born reveal tend. Accident report and documentation verified.,1,2,2,42322,4,71856,4,10/26/2019,8/27/2021,4/19/2023,1,0,189579,4143,1461,2,0,1,3,3
C101193,23.0,47646.0,4.0,0,2,1.0,0.0,Poor allow level peace civil. Event concern under election dream from. Accident report and documentation verified.,0,2,2,56037,2,16573,4,2/5/2021,6/10/2019,12/21/2023,3,0,887028,1478,766,1,1,4,3,2
C101194,29.0,40605.0,2.0,1,0,5.0,0.0,Challenge system early too spring. Sit conference story population represent move. Accident report and documentation verified.,0,0,1,106644,3,88433,2,8/16/2019,11/4/2020,11/24/2023,1,0,995718,4591,1339,2,0,1,0,2
C101195,22.0,8031.0,3.0,1,1,1.0,0.0,Seem magazine audience such memory Democrat. Strong ok political quite economy those event because. Accident report and documentation verified.,0,0,7,132860,0,29046,1,2/12/2022,7/6/2018,12/23/2024,2,4,462770,2152,1767,1,4,4,0,0
C101196,60.0,48574.0,2.0,0,0,4.0,0.0,Tax rather yet somebody guy. Accident report and documentation verified.,0,0,8,48731,0,76713,2,9/4/2020,6/6/2019,7/21/2024,0,0,181182,3058,1168,2,4,3,4,1
C101197,64.0,26515.0,4.0,2,0,5.0,0.0,Moment candidate arrive in I most sometimes. Accident report and documentation verified.,1,4,4,124371,4,85872,2,11/8/2023,11/18/2019,7/1/2023,1,1,761973,3306,1776,2,2,4,1,3
C101198,37.0,37484.0,2.0,1,1,3.0,0.0,"Capital during imagine spring. Interesting good player peace guy. Resource success west any.
Pass despite defense discover behavior guess sign. Accident report and documentation verified.",1,2,3,83715,1,89311,0,3/25/2020,11/26/2018,10/15/2023,4,3,779556,2502,362,2,3,2,3,0
C101199,66.0,37182.0,3.0,1,2,2.0,0.0,College within federal. Beat down else discuss forget view stop. Detail or someone actually sell. Accident report and documentation verified.,1,0,0,83859,3,68721,2,1/8/2021,9/4/2018,1/26/2023,1,0,251285,3219,682,1,3,4,1,3
C101200,55.0,1570.0,3.0,1,1,6.0,1.0,"Sort little already during expect. Evidence common month guy.
Money garden civil. Drop mean top exactly drive learn defense energy. Accident looks suspicious and documents seem tampered.",1,0,0,122759,0,87411,2,2/2/2021,8/27/2021,5/18/2023,4,4,378154,1193,1101,0,4,1,1,4
C101201,66.0,33254.0,2.0,0,1,3.0,0.0,Forward these certain above night run base. Kind dark child coach or happy. Accident report and documentation verified.,0,1,0,77939,4,74406,1,9/12/2019,3/16/2022,1/12/2024,3,2,570507,4504,1598,0,1,1,3,1
C101202,41.0,20288.0,3.0,1,1,1.0,0.0,Her let yes light despite race Mrs. Group agency choice campaign environment tonight budget activity. Under toward include unit main edge purpose. Accident report and documentation verified.,0,2,6,114576,2,66780,1,5/10/2020,3/4/2021,8/10/2023,0,0,834847,4868,404,1,2,0,1,1
C101203,53.0,14288.0,3.0,1,0,5.0,1.0,Media administration firm democratic or mind east. Want avoid responsibility front. Accident looks suspicious and documents seem tampered.,0,2,1,24685,0,35714,0,7/8/2021,12/19/2022,8/13/2023,2,2,975267,3841,636,2,2,4,3,4
C101204,66.0,30877.0,2.0,1,2,2.0,1.0,Understand matter across weight view now almost. Former day rate throughout sell. Accident looks suspicious and documents seem tampered.,0,2,7,38404,3,90918,3,11/19/2018,10/16/2021,5/16/2024,0,4,477384,1751,1709,1,4,2,2,0
C101205,27.0,19889.0,4.0,1,2,2.0,0.0,Notice after activity career find. This how special successful serve model could. Accident report and documentation verified.,0,0,3,72749,3,34909,0,8/26/2019,11/13/2020,10/5/2024,0,1,342209,4159,1515,1,2,3,2,2
C101206,59.0,1917.0,3.0,1,0,4.0,0.0,Man side according see card music. Young back per east. Until throw assume up kitchen expect. Accident report and documentation verified.,0,0,5,73926,2,13965,0,8/28/2019,7/24/2019,8/13/2023,2,1,767436,1584,1687,2,2,2,3,1
C101207,68.0,11066.0,3.0,2,2,4.0,1.0,Back face wrong seem mind. Offer manager note something. Present second like tonight summer happy. Accident looks suspicious and documents seem tampered.,0,2,5,69103,0,65955,2,2/7/2018,1/2/2021,10/6/2024,3,1,114107,3891,284,2,0,4,3,1
C101208,63.0,30504.0,3.0,2,1,4.0,0.0,Movie organization owner Democrat. Theory push music although anything law. Accident report and documentation verified.,0,0,1,27706,2,60906,0,3/22/2023,12/10/2023,5/16/2024,2,1,387328,1263,1164,1,4,2,2,2
C101209,38.0,7982.0,3.0,1,2,7.0,0.0,"Thus kid rich suggest. Ten cultural attorney strong range.
Idea evening hospital administration loss we. Message fire by. Accident report and documentation verified.",1,3,7,119912,2,18190,2,3/25/2020,12/18/2018,8/6/2023,0,1,166317,1863,1155,2,1,3,2,4
C101210,61.0,40104.0,2.0,1,0,1.0,0.0,Child money color back. Power space participant strategy case. Accident report and documentation verified.,0,4,3,128927,2,63685,4,6/25/2018,2/13/2019,8/28/2023,2,2,381716,3417,1005,0,4,4,2,1
C101211,60.0,19062.0,4.0,1,2,8.0,0.0,Administration else less military cell also political. Road foreign maintain enough past. Study evening usually form loss. Accident report and documentation verified.,0,1,8,95830,0,72326,0,10/2/2022,5/15/2018,2/13/2023,2,0,640477,4473,399,1,2,1,4,0
C101212,56.0,17999.0,4.0,1,0,9.0,1.0,Company number stand ground over specific. Popular lot past PM toward forget. Situation different accept leg food cost. Accident looks suspicious and documents seem tampered.,0,3,1,40499,4,37233,3,8/3/2021,5/17/2019,2/20/2024,1,3,323313,1585,213,0,0,2,4,2
C101213,25.0,10941.0,0.0,0,1,6.0,0.0,"In western next democratic last. Occur interesting travel still him newspaper be.
Help month billion. Pay arrive name simple authority. Accident report and documentation verified.",1,0,8,56502,4,62824,2,3/2/2022,12/10/2018,9/9/2024,4,2,968853,3452,1940,2,1,2,4,4
C101214,71.0,24470.0,3.0,0,0,4.0,0.0,"Bring physical true might thus.
Employee finish may car. Whatever born play nor particularly officer.
Place her star deep back. Accident report and documentation verified.",1,2,1,24970,3,75513,1,1/25/2022,8/6/2022,5/6/2023,0,4,985420,1282,1432,2,2,1,3,3
C101215,45.0,46148.0,3.0,0,2,6.0,0.0,Fast think community appear difficult. Ahead onto really show require key stock. Accident report and documentation verified.,1,1,3,33679,0,13416,1,1/24/2019,4/22/2020,5/5/2024,3,4,242275,4016,1390,3,0,0,3,0
C101216,53.0,22133.0,0.0,2,1,7.0,0.0,"Large end use pass. Item create seven foreign step truth him.
Perform off take section past. Good analysis up point. Accident report and documentation verified.",1,4,1,31183,0,98476,4,3/24/2019,3/17/2023,4/22/2023,2,3,463099,4364,1163,1,2,0,1,3
C101217,78.0,45435.0,4.0,1,2,6.0,0.0,Station health care material begin identify. Court care its ever. Accident report and documentation verified.,1,3,0,106966,3,72927,4,7/1/2019,11/22/2018,9/22/2023,4,4,396585,2628,1777,3,0,3,0,4
C101218,75.0,5529.0,1.0,0,0,1.0,1.0,"Her big reach wonder. War test sure recently. Newspaper say central why hundred dog.
Sign whether PM middle many picture political. Accident looks suspicious and documents seem tampered.",0,3,1,121559,1,98003,1,8/5/2019,3/15/2023,9/10/2024,2,4,416333,4374,1923,0,1,2,0,3
C101219,78.0,18519.0,1.0,1,1,5.0,0.0,Trip end fall reduce everyone. Trial consider standard class place likely news argue. Question live wonder authority. Accident report and documentation verified.,0,3,7,83933,0,10000,4,7/8/2018,12/4/2019,10/13/2023,1,2,545777,4296,1889,1,4,4,4,3
C101220,64.0,13192.0,4.0,1,0,8.0,0.0,Board cell ready prove medical. Each type conference day. Politics rather challenge around card voice and. Accident report and documentation verified.,0,0,0,35231,3,85630,1,12/2/2018,1/24/2022,2/11/2023,3,2,584108,2164,1010,0,3,1,3,3
C101221,25.0,9566.0,3.0,2,2,8.0,0.0,Myself street next building size. His author along whom side. Detail create compare get easy friend. Accident report and documentation verified.,0,0,1,121029,1,74301,0,2/8/2021,9/15/2020,1/14/2024,4,2,960102,2069,425,3,3,0,3,3
C101222,56.0,8226.0,1.0,2,0,9.0,0.0,Teacher girl office college. Effort control listen participant this north somebody. Choose guess sound discuss three direction Congress. Accident report and documentation verified.,1,4,4,60046,4,70789,2,6/6/2023,11/3/2021,1/6/2023,2,4,506720,2676,1139,1,1,1,3,4
C101223,76.0,38930.0,2.0,0,2,4.0,0.0,Professor night need politics their eye. Lot policy analysis itself special. Man cause hour event agent strategy final sound. Accident report and documentation verified.,0,2,3,97615,3,54737,2,11/3/2019,2/26/2020,1/2/2023,0,2,943097,1048,446,1,0,3,0,4
C101224,52.0,22259.0,2.0,0,2,6.0,0.0,"Issue oil fine stop book.
Speech PM believe feeling think politics establish there.
I understand stock although true reason. Also today never. Accident report and documentation verified.",0,0,0,32353,1,78907,2,12/7/2021,4/5/2018,12/24/2023,0,4,823310,4676,700,3,1,4,1,1
C101225,72.0,35087.0,0.0,2,1,7.0,0.0,"Person number trade my specific. Effort staff program answer run.
Usually word our pressure black civil after. Accident report and documentation verified.",0,1,7,112783,3,21024,3,9/22/2022,7/17/2019,11/16/2024,0,4,70502,3564,737,1,4,4,0,3
